AÑO,CVE_GEO,ENTIDAD,HOMBRES,MUJERES,POBLACION,PIRAMIDE,CUM_DIFF,DELITOS,TOTAL_DELITOS,PERCEPCION,TASA_DELICTIVA,KPI_IIC,KPI_IIC_Color
2015,28,Tamaulipas,1728205,1761326,3489531,"{'HOMBRES': [156242, 169059, 166681, 161644, 155418, 140294, 123849, 117369, 117022, 105233, 88316, 68136, 49426, 38012, 29439, 20601, 12477, 8987], 'MUJERES': [150937, 163261, 159798, 153800, 149620, 140782, 134246, 130685, 125617, 108998, 90494, 71437, 54208, 42744, 32888, 23685, 15691, 12435], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.08189,"{'Homicidios': 415, 'Lesiones': 3600, 'Feminicidio': 0, 'Secuestros': 187, 'Violación': 455, 'Robo a casa': 3100, 'Robo a vehículo': 5291, 'Robo a negocio': 1405, 'Extorsión': 137, 'Violencia familiar': 2160, 'Narcomenudeo': 671}",17421,86.9,499.2,48.0,2
2015,29,Tlaxcala,631174,666862,1298036,"{'HOMBRES': [64131, 64866, 65219, 64052, 61184, 53004, 44032, 39529, 37722, 33272, 28286, 22129, 16138, 12395, 9473, 6830, 4667, 4245], 'MUJERES': [61613, 62574, 63711, 62447, 60819, 56533, 52297, 48512, 44328, 37625, 31368, 24374, 17785, 13646, 10568, 7878, 5512, 5272], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.089541,"{'Homicidios': 48, 'Lesiones': 524, 'Feminicidio': 1, 'Secuestros': 8, 'Violación': 43, 'Robo a casa': 976, 'Robo a vehículo': 1024, 'Robo a negocio': 438, 'Extorsión': 8, 'Violencia familiar': 12, 'Narcomenudeo': 68}",3150,59.2,242.7,27.2,1
2015,30,Veracruz,3996963,4236293,8233256,"{'HOMBRES': [361212, 382933, 388817, 385432, 366783, 318293, 265240, 241849, 243957, 231257, 205627, 167599, 130874, 106358, 81870, 56405, 34887, 27570], 'MUJERES': [347009, 366504, 375432, 376222, 368842, 339526, 312329, 296175, 285994, 258802, 225661, 183693, 143738, 117353, 92399, 66375, 43228, 37011], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.078176,"{'Homicidios': 452, 'Lesiones': 3198, 'Feminicidio': 35, 'Secuestros': 80, 'Violación': 85, 'Robo a casa': 2162, 'Robo a vehículo': 5039, 'Robo a negocio': 1838, 'Extorsión': 97, 'Violencia familiar': 3153, 'Narcomenudeo': 70}",16209,80.5,196.9,18.5,1
2015,31,Yucatán,1053308,1080525,2133833,"{'HOMBRES': [92780, 95126, 98668, 101458, 103906, 94491, 78514, 69644, 65920, 56947, 48331, 40121, 32092, 25985, 19572, 13579, 8908, 7266], 'MUJERES': [90213, 92883, 96071, 99083, 101173, 93459, 83911, 78056, 72543, 61787, 52427, 43192, 34408, 28042, 21242, 14660, 9490, 7885], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.078658,"{'Homicidios': 43, 'Lesiones': 2850, 'Feminicidio': 1, 'Secuestros': 0, 'Violación': 185, 'Robo a casa': 2141, 'Robo a vehículo': 273, 'Robo a negocio': 200, 'Extorsión': 57, 'Violencia familiar': 1870, 'Narcomenudeo': 179}",7799,33.8,365.5,24.6,1
2015,32,Zacatecas,790968,817597,1608565,"{'HOMBRES': [83916, 83434, 80360, 76814, 72170, 62045, 51526, 46943, 46425, 41993, 35519, 28104, 22005, 18699, 15372, 11345, 7658, 6640], 'MUJERES': [80953, 80423, 78111, 75596, 72991, 66021, 58942, 54529, 51624, 45079, 37721, 29845, 23198, 19426, 15981, 12032, 8177, 6948], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.094047,"{'Homicidios': 194, 'Lesiones': 1296, 'Feminicidio': 0, 'Secuestros': 14, 'Violación': 106, 'Robo a casa': 704, 'Robo a vehículo': 1840, 'Robo a negocio': 242, 'Extorsión': 83, 'Violencia familiar': 622, 'Narcomenudeo': 81}",5182,80.9,322.2,30.3,2
2016,0,República Mexicana,60210892,62787819,122998711,"{'HOMBRES': [5679155, 5840403, 5785428, 5778282, 5656453, 5114410, 4351604, 3840556, 3765602, 3401521, 2925656, 2357380, 1795493, 1377963, 1042082, 709745, 439364, 349795], 'MUJERES': [5475850, 5644921, 5655572, 5663875, 5603589, 5238717, 4807173, 4459090, 4239857, 3709289, 3161911, 2562394, 1977854, 1539496, 1192197, 843686, 544603, 467745], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.084045,"{'Homicidios': 17208, 'Lesiones': 118105, 'Feminicidio': 493, 'Secuestros': 957, 'Violación': 9210, 'Robo a casa': 74618, 'Robo a vehículo': 146995, 'Robo a negocio': 67290, 'Extorsión': 4817, 'Violencia familiar': 129625, 'Narcomenudeo': 24026}",593344,72.4,482.4,43.2,2
2016,1,Aguascalientes,666169,690026,1356195,"{'HOMBRES': [67896, 68966, 68337, 68987, 66489, 57822, 47403, 40845, 39274, 34727, 29511, 23577, 17518, 13003, 9442, 6040, 3489, 2843], 'MUJERES': [65176, 66474, 67163, 66947, 64174, 57692, 51576, 47671, 45484, 39302, 32614, 25552, 18926, 14224, 10725, 7341, 4669, 4316], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.092843,"{'Homicidios': 29, 'Lesiones': 1733, 'Feminicidio': 0, 'Secuestros': 2, 'Violación': 83, 'Robo a casa': 2096, 'Robo a vehículo': 2662, 'Robo a negocio': 1190, 'Extorsión': 59, 'Violencia familiar': 554, 'Narcomenudeo': 508}",8916,42.5,657.4,65.9,3
2016,2,Baja California,1730725,1714709,3445434,"{'HOMBRES': [146268, 158799, 160103, 164388, 167839, 157605, 136239, 121667, 121424, 108898, 89122, 66572, 46469, 32740, 23183, 14886, 8542, 5981], 'MUJERES': [141848, 154366, 154416, 157122, 160275, 152296, 138716, 128531, 122279, 104361, 85289, 66740, 49889, 36805, 26453, 17336, 10215, 7772], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.079631,"{'Homicidios': 1009, 'Lesiones': 7944, 'Feminicidio': 11, 'Secuestros': 8, 'Violación': 518, 'Robo a casa': 9133, 'Robo a vehículo': 14149, 'Robo a negocio': 5444, 'Extorsión': 138, 'Violencia familiar': 6959, 'Narcomenudeo': 1763}",47076,56.8,1366.3,134.7,4
2016,3,Baja California Sur,376328,362281,738609,"{'HOMBRES': [32578, 34219, 33279, 34248, 36014, 35437, 32221, 28574, 26661, 22635, 18354, 13905, 9948, 7266, 5196, 3123, 1589, 1081], 'MUJERES': [31546, 33581, 32615, 32030, 32586, 32173, 30684, 28459, 26063, 21601, 17587, 13557, 9773, 7222, 5416, 3588, 2064, 1736], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.083003,"{'Homicidios': 206, 'Lesiones': 1341, 'Feminicidio': 0, 'Secuestros': 0, 'Violación': 142, 'Robo a casa': 2483, 'Robo a vehículo': 1503, 'Robo a negocio': 19, 'Extorsión': 118, 'Violencia familiar': 1777, 'Narcomenudeo': 396}",7985,44.2,1081.1,98.5,3
2016,4,Campeche,455338,465627,920965,"{'HOMBRES': [43598, 43538, 41876, 42486, 43530, 40803, 34887, 30210, 28689, 25160, 21411, 17217, 13091, 10018, 7503, 5111, 3271, 2939], 'MUJERES': [42284, 42610, 41458, 42227, 43443, 41828, 38220, 33974, 30780, 26294, 22223, 17787, 13453, 10031, 7335, 5088, 3439, 3153], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.086637,"{'Homicidios': 74, 'Lesiones': 69, 'Feminicidio': 2, 'Secuestros': 6, 'Violación': 70, 'Robo a casa': 65, 'Robo a vehículo': 604, 'Robo a negocio': 74, 'Extorsión': 14, 'Violencia familiar': 37, 'Narcomenudeo': 51}",1066,54.4,115.7,14.5,1
2016,5,Coahuila,1514280,1521833,3036113,"{'HOMBRES': [144388, 147579, 144840, 145234, 140168, 124761, 108308, 98999, 98702, 89169, 75933, 60336, 45184, 33648, 24419, 16094, 9735, 6783], 'MUJERES': [138487, 141025, 139958, 139250, 133411, 120806, 112332, 109181, 107018, 93045, 77868, 62184, 46803, 35409, 26745, 18286, 11308, 8717], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.088065,"{'Homicidios': 180, 'Lesiones': 4132, 'Feminicidio': 13, 'Secuestros': 16, 'Violación': 123, 'Robo a casa': 2203, 'Robo a vehículo': 816, 'Robo a negocio': 1592, 'Extorsión': 19, 'Violencia familiar': 5845, 'Narcomenudeo': 2021}",16960,55.9,558.6,37.8,2
2016,6,Colima,360649,365952,726601,"{'HOMBRES': [31370, 34055, 33048, 33121, 33946, 32213, 27768, 24068, 23100, 20697, 18049, 14787, 11214, 8399, 6119, 4032, 2491, 2172], 'MUJERES': [29799, 31718, 31584, 32562, 33722, 32282, 29459, 26805, 25093, 21823, 18617, 15076, 11514, 8760, 6630, 4646, 3023, 2839], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.077289,"{'Homicidios': 417, 'Lesiones': 200, 'Feminicidio': 15, 'Secuestros': 3, 'Violación': 97, 'Robo a casa': 2499, 'Robo a vehículo': 1378, 'Robo a negocio': 813, 'Extorsión': 52, 'Violencia familiar': 250, 'Narcomenudeo': 442}",6166,72.0,848.6,108.1,4
2016,7,Chiapas,2658652,2762939,5421591,"{'HOMBRES': [335219, 313005, 294826, 274516, 248605, 213242, 176292, 149547, 139521, 121766, 103293, 82990, 63555, 49165, 37595, 25901, 15924, 13690], 'MUJERES': [325033, 304814, 289541, 275354, 259119, 232270, 204580, 178987, 159014, 132044, 108557, 85041, 64185, 49805, 38454, 26300, 15952, 13889], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.116695,"{'Homicidios': 394, 'Lesiones': 824, 'Feminicidio': 19, 'Secuestros': 13, 'Violación': 485, 'Robo a casa': 1335, 'Robo a vehículo': 2304, 'Robo a negocio': 1105, 'Extorsión': 143, 'Violencia familiar': 1681, 'Narcomenudeo': 372}",8675,57.2,160.0,16.8,1
2016,8,Chihuahua,1807789,1831533,3639322,"{'HOMBRES': [159543, 178385, 177177, 174113, 168130, 151752, 129934, 117180, 118781, 109141, 92122, 71348, 52344, 39342, 29678, 19944, 11576, 7299], 'MUJERES': [154311, 172621, 171744, 168896, 162985, 149708, 136624, 128648, 126291, 112581, 94602, 74383, 56066, 43302, 33483, 22863, 13286, 9139], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.081723,"{'Homicidios': 1093, 'Lesiones': 2848, 'Feminicidio': 0, 'Secuestros': 8, 'Violación': 584, 'Robo a casa': 2271, 'Robo a vehículo': 3381, 'Robo a negocio': 1493, 'Extorsión': 20, 'Violencia familiar': 9921, 'Narcomenudeo': 3892}",25511,63.1,701.0,55.9,2
2016,9,Ciudad de México,4387861,4783994,9171855,"{'HOMBRES': [310086, 317286, 328723, 356917, 397830, 399782, 353492, 311266, 307464, 287537, 260729, 220717, 172342, 132200, 97901, 64376, 39036, 30177], 'MUJERES': [299202, 307574, 322074, 348764, 387326, 398389, 383723, 366272, 361812, 333022, 301073, 258981, 209657, 167663, 130150, 91556, 60808, 55948], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.05704,"{'Homicidios': 771, 'Lesiones': 4462, 'Feminicidio': 34, 'Secuestros': 40, 'Violación': 444, 'Robo a casa': 5300, 'Robo a vehículo': 9729, 'Robo a negocio': 13031, 'Extorsión': 507, 'Violencia familiar': 15373, 'Narcomenudeo': 1140}",50831,84.6,554.2,51.8,2
2016,10,Durango,888882,911006,1799888,"{'HOMBRES': [92011, 92245, 88681, 88041, 84170, 72592, 59882, 53163, 52729, 47662, 40891, 32883, 25239, 19878, 15623, 11047, 6958, 5187], 'MUJERES': [88812, 89568, 86852, 85677, 82153, 73281, 65265, 60412, 57813, 50971, 43749, 35367, 27210, 21306, 16784, 12112, 7732, 5942], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.09428,"{'Homicidios': 194, 'Lesiones': 2837, 'Feminicidio': 2, 'Secuestros': 10, 'Violación': 141, 'Robo a casa': 2366, 'Robo a vehículo': 979, 'Robo a negocio': 857, 'Extorsión': 40, 'Violencia familiar': 4483, 'Narcomenudeo': 498}",12407,57.0,689.3,49.6,2
2016,11,Guanajuato,2927547,3087534,6015081,"{'HOMBRES': [293094, 298752, 296340, 297671, 285971, 250498, 209139, 182591, 175096, 152757, 127728, 102472, 78694, 60524, 45817, 31851, 20679, 17873], 'MUJERES': [282388, 288745, 290701, 293997, 289603, 265022, 237070, 215819, 201178, 171433, 142948, 114440, 87546, 67644, 52449, 37651, 25203, 23697], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.088762,"{'Homicidios': 817, 'Lesiones': 9191, 'Feminicidio': 13, 'Secuestros': 6, 'Violación': 322, 'Robo a casa': 3199, 'Robo a vehículo': 4363, 'Robo a negocio': 4591, 'Extorsión': 3, 'Violencia familiar': 9266, 'Narcomenudeo': 2896}",34667,59.6,576.3,43.4,2
2016,12,Guerrero,1755431,1867626,3623057,"{'HOMBRES': [198681, 193549, 190111, 181611, 161762, 134124, 110281, 95663, 91801, 83267, 74808, 63762, 51039, 40836, 32278, 23329, 15231, 13298], 'MUJERES': [191284, 186362, 187263, 183588, 169062, 145904, 128025, 115768, 108049, 95403, 84440, 70837, 56079, 45416, 37372, 28052, 18661, 16061], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.099531,"{'Homicidios': 1865, 'Lesiones': 2511, 'Feminicidio': 20, 'Secuestros': 61, 'Violación': 155, 'Robo a casa': 444, 'Robo a vehículo': 3728, 'Robo a negocio': 789, 'Extorsión': 177, 'Violencia familiar': 1861, 'Narcomenudeo': 298}",11909,84.7,328.7,35.7,2
2016,13,Hidalgo,1425015,1526389,2951404,"{'HOMBRES': [133701, 145703, 144889, 139046, 127293, 111455, 96955, 87957, 87241, 79552, 69356, 56918, 44225, 34556, 26584, 18411, 11584, 9589], 'MUJERES': [129017, 140901, 140966, 136119, 131037, 124068, 116917, 109327, 103775, 90924, 77264, 62148, 48207, 38190, 29938, 21258, 13789, 12544], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.081515,"{'Homicidios': 116, 'Lesiones': 3182, 'Feminicidio': 18, 'Secuestros': 12, 'Violación': 381, 'Robo a casa': 1781, 'Robo a vehículo': 2960, 'Robo a negocio': 930, 'Extorsión': 64, 'Violencia familiar': 2618, 'Narcomenudeo': 147}",12209,56.6,413.7,34.3,2
2016,14,Jalisco,3985454,4102649,8088103,"{'HOMBRES': [382856, 387926, 381802, 384644, 383288, 350048, 295013, 255497, 246528, 217757, 182630, 146732, 114461, 90408, 68891, 46139, 28025, 22809], 'MUJERES': [369499, 377086, 374877, 373416, 370003, 347050, 315151, 286095, 268179, 233090, 197817, 162405, 129213, 102009, 77908, 54031, 34468, 30352], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.086447,"{'Homicidios': 933, 'Lesiones': 8630, 'Feminicidio': 35, 'Secuestros': 11, 'Violación': 422, 'Robo a casa': 7293, 'Robo a vehículo': 14942, 'Robo a negocio': 8382, 'Extorsión': 592, 'Violencia familiar': 9480, 'Narcomenudeo': 1571}",52291,69.1,646.5,61.9,3
2016,15,México,8132128,8539709,16671837,"{'HOMBRES': [740061, 766098, 767578, 773795, 771229, 708691, 607052, 540102, 535979, 487837, 415941, 325421, 238273, 174618, 124029, 78292, 45137, 31995], 'MUJERES': [711565, 739526, 753929, 758896, 761632, 726356, 677813, 639817, 615592, 536263, 449600, 356089, 264942, 196010, 144415, 97779, 60569, 48916], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.082217,"{'Homicidios': 1731, 'Lesiones': 27643, 'Feminicidio': 45, 'Secuestros': 212, 'Violación': 1146, 'Robo a casa': 5294, 'Robo a vehículo': 34059, 'Robo a negocio': 3293, 'Extorsión': 1202, 'Violencia familiar': 4563, 'Narcomenudeo': 591}",79779,90.6,478.5,42.2,2
2016,16,Michoacán,2284096,2415589,4699685,"{'HOMBRES': [236544, 235392, 225918, 221714, 213820, 188896, 156288, 135178, 130359, 116762, 102191, 85231, 67689, 54408, 42815, 30801, 20863, 19227], 'MUJERES': [228617, 228929, 224016, 223579, 220066, 200693, 177002, 158894, 149008, 131108, 113829, 94063, 74593, 60394, 48542, 35670, 24213, 22373], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.090125,"{'Homicidios': 1102, 'Lesiones': 3316, 'Feminicidio': 23, 'Secuestros': 23, 'Violación': 250, 'Robo a casa': 1483, 'Robo a vehículo': 6534, 'Robo a negocio': 1302, 'Extorsión': 14, 'Violencia familiar': 672, 'Narcomenudeo': 981}",15700,71.7,334.1,36.1,2
2016,17,Morelos,943592,1005746,1949338,"{'HOMBRES': [82278, 87576, 88111, 90285, 90127, 80150, 65802, 57439, 57340, 53633, 48089, 39991, 31087, 24202, 18577, 13134, 8624, 7147], 'MUJERES': [79150, 84508, 86404, 89178, 90099, 83392, 75460, 70367, 68000, 60829, 53485, 44705, 35027, 27412, 21712, 16140, 10900, 8978], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.07454,"{'Homicidios': 504, 'Lesiones': 1696, 'Feminicidio': 27, 'Secuestros': 36, 'Violación': 318, 'Robo a casa': 1911, 'Robo a vehículo': 3063, 'Robo a negocio': 1752, 'Extorsión': 57, 'Violencia familiar': 3673, 'Narcomenudeo': 684}",13721,84.3,703.9,66.5,3
2016,18,Nayarit,601333,603554,1204887,"{'HOMBRES': [56857, 60620, 57615, 56654, 55532, 50284, 42413, 37365, 36947, 33180, 28388, 23425, 18462, 14636, 11502, 8124, 5118, 4211], 'MUJERES': [54665, 57980, 55269, 54440, 53648, 49446, 44772, 41547, 39651, 34392, 28976, 23609, 18650, 14973, 11961, 8713, 5815, 5047], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.084874,"{'Homicidios': 33, 'Lesiones': 171, 'Feminicidio': 0, 'Secuestros': 2, 'Violación': 64, 'Robo a casa': 176, 'Robo a vehículo': 168, 'Robo a negocio': 90, 'Extorsión': 4, 'Violencia familiar': 412, 'Narcomenudeo': 168}",1288,48.5,106.9,8.8,1
2016,19,Nuevo León,2665448,2662644,5328092,"{'HOMBRES': [237035, 239863, 236071, 243369, 252719, 238155, 206831, 186117, 184072, 163677, 135928, 105463, 77968, 58607, 43412, 28455, 16491, 11215], 'MUJERES': [228358, 231153, 229425, 233911, 236563, 223854, 207855, 196751, 190327, 166693, 139635, 109639, 82302, 63823, 49685, 34643, 21449, 16578], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.082131,"{'Homicidios': 513, 'Lesiones': 5369, 'Feminicidio': 3, 'Secuestros': 25, 'Violación': 572, 'Robo a casa': 3018, 'Robo a vehículo': 2459, 'Robo a negocio': 3740, 'Extorsión': 516, 'Violencia familiar': 15027, 'Narcomenudeo': 1346}",32588,73.5,611.6,42.4,2
2016,20,Oaxaca,1959053,2122777,4081830,"{'HOMBRES': [202512, 209155, 206166, 194226, 173745, 149477, 127025, 111920, 108631, 98964, 88157, 74096, 59088, 48386, 39837, 29762, 20083, 17823], 'MUJERES': [196150, 203931, 203636, 195942, 184001, 167693, 152850, 139510, 130227, 114500, 100214, 83786, 67556, 55953, 46418, 35174, 23953, 21283], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.088087,"{'Homicidios': 626, 'Lesiones': 2608, 'Feminicidio': 52, 'Secuestros': 23, 'Violación': 323, 'Robo a casa': 923, 'Robo a vehículo': 2416, 'Robo a negocio': 595, 'Extorsión': 38, 'Violencia familiar': 2870, 'Narcomenudeo': 222}",10696,75.3,262.0,22.7,1
2016,21,Puebla,3066374,3305101,6371475,"{'HOMBRES': [320165, 320907, 319406, 316032, 297361, 254792, 209550, 182485, 175518, 155014, 132700, 108027, 82963, 64328, 49801, 35132, 22780, 19413], 'MUJERES': [309499, 312003, 314247, 313320, 302383, 274337, 247844, 226666, 209997, 180138, 153354, 124983, 96888, 76152, 60671, 44927, 30270, 27422], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.091475,"{'Homicidios': 482, 'Lesiones': 3209, 'Feminicidio': 9, 'Secuestros': 27, 'Violación': 450, 'Robo a casa': 1671, 'Robo a vehículo': 4589, 'Robo a negocio': 1722, 'Extorsión': 92, 'Violencia familiar': 4677, 'Narcomenudeo': 358}",17286,68.4,271.3,23.7,1
2016,22,Querétaro,1050115,1086633,2136748,"{'HOMBRES': [103154, 102601, 100930, 102882, 105019, 96525, 81043, 69804, 65987, 56898, 46999, 36831, 27191, 19879, 14277, 9453, 5873, 4769], 'MUJERES': [98509, 96723, 97173, 100127, 103086, 98711, 90047, 80952, 73923, 62258, 51149, 39893, 29740, 22387, 16621, 11291, 7236, 6807], 'GRUPO': ['0 a 4', '5 a 9', '10 a 14', '15 a 19', '20 a 24', '25 a 29', '30 a 34', '35 a 39', '40 a 44', '45 a 49', '50 a 54', '55 a 59', '60 a 64', '65 a 69', '70 a 74', '75 a 79', '80 a 84', '85 y más']}",0.088961,"{'Homicidios': 97, 'Lesiones': 3180, 'Feminicidio': 1, 'Secuestros': 11, 'Violación': 244, 'Robo a casa': 2865, 'Robo a vehículo': 4197, 'Robo a negocio': 2327, 'Extorsión': 10, 'Violencia familiar': 813, 'Narcomenudeo': 663}",14408,62.1,674.3,66.8,3
