fecha,entidad,delito_semaforo,incidentes
2018-09-01,Veracruz de Ignacio de la Llave,Robo a casa,168
2018-10-01,Veracruz de Ignacio de la Llave,Robo a casa,161
2018-11-01,Veracruz de Ignacio de la Llave,Robo a casa,145
2018-12-01,Veracruz de Ignacio de la Llave,Robo a casa,135
2018-01-01,Veracruz de Ignacio de la Llave,Robo a negocio,359
2018-02-01,Veracruz de Ignacio de la Llave,Robo a negocio,385
2018-03-01,Veracruz de Ignacio de la Llave,Robo a negocio,486
2018-04-01,Veracruz de Ignacio de la Llave,Robo a negocio,499
2018-05-01,Veracruz de Ignacio de la Llave,Robo a negocio,380
2018-06-01,Veracruz de Ignacio de la Llave,Robo a negocio,379
2018-07-01,Veracruz de Ignacio de la Llave,Robo a negocio,422
2018-08-01,Veracruz de Ignacio de la Llave,Robo a negocio,405
2018-09-01,Veracruz de Ignacio de la Llave,Robo a negocio,432
2018-10-01,Veracruz de Ignacio de la Llave,Robo a negocio,397
2018-11-01,Veracruz de Ignacio de la Llave,Robo a negocio,388
2018-12-01,Veracruz de Ignacio de la Llave,Robo a negocio,371
2018-01-01,Veracruz de Ignacio de la Llave,Robo a vehículo,919
2018-02-01,Veracruz de Ignacio de la Llave,Robo a vehículo,845
2018-03-01,Veracruz de Ignacio de la Llave,Robo a vehículo,935
2018-04-01,Veracruz de Ignacio de la Llave,Robo a vehículo,844
2018-05-01,Veracruz de Ignacio de la Llave,Robo a vehículo,761
2018-06-01,Veracruz de Ignacio de la Llave,Robo a vehículo,695
2018-07-01,Veracruz de Ignacio de la Llave,Robo a vehículo,658
2018-08-01,Veracruz de Ignacio de la Llave,Robo a vehículo,650
2018-09-01,Veracruz de Ignacio de la Llave,Robo a vehículo,550
2018-10-01,Veracruz de Ignacio de la Llave,Robo a vehículo,624
2018-11-01,Veracruz de Ignacio de la Llave,Robo a vehículo,623
2018-12-01,Veracruz de Ignacio de la Llave,Robo a vehículo,615
2018-01-01,Veracruz de Ignacio de la Llave,Secuestros,11
2018-02-01,Veracruz de Ignacio de la Llave,Secuestros,11
2018-03-01,Veracruz de Ignacio de la Llave,Secuestros,16
2018-04-01,Veracruz de Ignacio de la Llave,Secuestros,15
2018-05-01,Veracruz de Ignacio de la Llave,Secuestros,11
2018-06-01,Veracruz de Ignacio de la Llave,Secuestros,12
2018-07-01,Veracruz de Ignacio de la Llave,Secuestros,13
2018-08-01,Veracruz de Ignacio de la Llave,Secuestros,12
2018-09-01,Veracruz de Ignacio de la Llave,Secuestros,13
2018-10-01,Veracruz de Ignacio de la Llave,Secuestros,12
2018-11-01,Veracruz de Ignacio de la Llave,Secuestros,13
2018-12-01,Veracruz de Ignacio de la Llave,Secuestros,36
2018-01-01,Veracruz de Ignacio de la Llave,Violación,29
2018-02-01,Veracruz de Ignacio de la Llave,Violación,30
2018-03-01,Veracruz de Ignacio de la Llave,Violación,33
2018-04-01,Veracruz de Ignacio de la Llave,Violación,44
2018-05-01,Veracruz de Ignacio de la Llave,Violación,33
2018-06-01,Veracruz de Ignacio de la Llave,Violación,29
2018-07-01,Veracruz de Ignacio de la Llave,Violación,22
2018-08-01,Veracruz de Ignacio de la Llave,Violación,22
2018-09-01,Veracruz de Ignacio de la Llave,Violación,22
2018-10-01,Veracruz de Ignacio de la Llave,Violación,31
2018-11-01,Veracruz de Ignacio de la Llave,Violación,11
2018-12-01,Veracruz de Ignacio de la Llave,Violación,6
2018-01-01,Veracruz de Ignacio de la Llave,Violencia familiar,505
2018-02-01,Veracruz de Ignacio de la Llave,Violencia familiar,562
2018-03-01,Veracruz de Ignacio de la Llave,Violencia familiar,611
2018-04-01,Veracruz de Ignacio de la Llave,Violencia familiar,676
2018-05-01,Veracruz de Ignacio de la Llave,Violencia familiar,678
2018-06-01,Veracruz de Ignacio de la Llave,Violencia familiar,648
2018-07-01,Veracruz de Ignacio de la Llave,Violencia familiar,515
2018-08-01,Veracruz de Ignacio de la Llave,Violencia familiar,537
2018-09-01,Veracruz de Ignacio de la Llave,Violencia familiar,608
2018-10-01,Veracruz de Ignacio de la Llave,Violencia familiar,474
2018-11-01,Veracruz de Ignacio de la Llave,Violencia familiar,248
2018-12-01,Veracruz de Ignacio de la Llave,Violencia familiar,157
2018-01-01,Yucatán,Extorsión,2
2018-02-01,Yucatán,Extorsión,0
2018-03-01,Yucatán,Extorsión,0
2018-04-01,Yucatán,Extorsión,0
2018-05-01,Yucatán,Extorsión,0
2018-06-01,Yucatán,Extorsión,0
2018-07-01,Yucatán,Extorsión,1
2018-08-01,Yucatán,Extorsión,0
2018-09-01,Yucatán,Extorsión,0
2018-10-01,Yucatán,Extorsión,1
2018-11-01,Yucatán,Extorsión,0
2018-12-01,Yucatán,Extorsión,1
2018-01-01,Yucatán,Feminicidio,1
2018-02-01,Yucatán,Feminicidio,0
2018-03-01,Yucatán,Feminicidio,1
2018-04-01,Yucatán,Feminicidio,0
2018-05-01,Yucatán,Feminicidio,0
2018-06-01,Yucatán,Feminicidio,0
2018-07-01,Yucatán,Feminicidio,0
2018-08-01,Yucatán,Feminicidio,2
2018-09-01,Yucatán,Feminicidio,0
2018-10-01,Yucatán,Feminicidio,1
2018-11-01,Yucatán,Feminicidio,1
2018-12-01,Yucatán,Feminicidio,1
2018-01-01,Yucatán,Homicidios,2
2018-02-01,Yucatán,Homicidios,4
2018-03-01,Yucatán,Homicidios,1
2018-04-01,Yucatán,Homicidios,8
2018-05-01,Yucatán,Homicidios,3
2018-06-01,Yucatán,Homicidios,1
2018-07-01,Yucatán,Homicidios,11
2018-08-01,Yucatán,Homicidios,6
2018-09-01,Yucatán,Homicidios,2
2018-10-01,Yucatán,Homicidios,5
2018-11-01,Yucatán,Homicidios,2
2018-12-01,Yucatán,Homicidios,3
2018-01-01,Yucatán,Lesiones,26
2018-02-01,Yucatán,Lesiones,28
2018-03-01,Yucatán,Lesiones,39
2018-04-01,Yucatán,Lesiones,45
2018-05-01,Yucatán,Lesiones,60
2018-06-01,Yucatán,Lesiones,35
2018-07-01,Yucatán,Lesiones,32
2018-08-01,Yucatán,Lesiones,46
2018-09-01,Yucatán,Lesiones,34
2018-10-01,Yucatán,Lesiones,34
2018-11-01,Yucatán,Lesiones,22
2018-12-01,Yucatán,Lesiones,23
2018-01-01,Yucatán,Narcomenudeo,26
2018-02-01,Yucatán,Narcomenudeo,16
2018-03-01,Yucatán,Narcomenudeo,27
2018-04-01,Yucatán,Narcomenudeo,20
2018-05-01,Yucatán,Narcomenudeo,17
2018-06-01,Yucatán,Narcomenudeo,22
2018-07-01,Yucatán,Narcomenudeo,9
2018-08-01,Yucatán,Narcomenudeo,15
2018-09-01,Yucatán,Narcomenudeo,22
2018-10-01,Yucatán,Narcomenudeo,15
2018-11-01,Yucatán,Narcomenudeo,18
2018-12-01,Yucatán,Narcomenudeo,20
2018-01-01,Yucatán,Robo a casa,91
2018-02-01,Yucatán,Robo a casa,89
2018-03-01,Yucatán,Robo a casa,71
2018-04-01,Yucatán,Robo a casa,95
2018-05-01,Yucatán,Robo a casa,116
2018-06-01,Yucatán,Robo a casa,114
2018-07-01,Yucatán,Robo a casa,117
2018-08-01,Yucatán,Robo a casa,133
2018-09-01,Yucatán,Robo a casa,123
2018-10-01,Yucatán,Robo a casa,135
2018-11-01,Yucatán,Robo a casa,152
2018-12-01,Yucatán,Robo a casa,159
2018-01-01,Yucatán,Robo a negocio,20
2018-02-01,Yucatán,Robo a negocio,18
2018-03-01,Yucatán,Robo a negocio,22
2018-04-01,Yucatán,Robo a negocio,37
2018-05-01,Yucatán,Robo a negocio,31
2018-06-01,Yucatán,Robo a negocio,40
2018-07-01,Yucatán,Robo a negocio,44
2018-08-01,Yucatán,Robo a negocio,47
2018-09-01,Yucatán,Robo a negocio,39
2018-10-01,Yucatán,Robo a negocio,43
2018-11-01,Yucatán,Robo a negocio,50
2018-12-01,Yucatán,Robo a negocio,41
2018-01-01,Yucatán,Robo a vehículo,15
2018-02-01,Yucatán,Robo a vehículo,30
2018-03-01,Yucatán,Robo a vehículo,53
2018-04-01,Yucatán,Robo a vehículo,23
2018-05-01,Yucatán,Robo a vehículo,39
2018-06-01,Yucatán,Robo a vehículo,22
2018-07-01,Yucatán,Robo a vehículo,18
2018-08-01,Yucatán,Robo a vehículo,25
2018-09-01,Yucatán,Robo a vehículo,12
2018-10-01,Yucatán,Robo a vehículo,24
2018-11-01,Yucatán,Robo a vehículo,21
2018-12-01,Yucatán,Robo a vehículo,19
2018-01-01,Yucatán,Secuestros,0
2018-02-01,Yucatán,Secuestros,0
2018-03-01,Yucatán,Secuestros,0
2018-04-01,Yucatán,Secuestros,0
2018-05-01,Yucatán,Secuestros,0
2018-06-01,Yucatán,Secuestros,0
2018-07-01,Yucatán,Secuestros,0
2018-08-01,Yucatán,Secuestros,0
2018-09-01,Yucatán,Secuestros,0
2018-10-01,Yucatán,Secuestros,0
2018-11-01,Yucatán,Secuestros,0
2018-12-01,Yucatán,Secuestros,0
2018-01-01,Yucatán,Violación,22
2018-02-01,Yucatán,Violación,8
2018-03-01,Yucatán,Violación,9
2018-04-01,Yucatán,Violación,9
2018-05-01,Yucatán,Violación,8
2018-06-01,Yucatán,Violación,2
2018-07-01,Yucatán,Violación,3
2018-08-01,Yucatán,Violación,7
2018-09-01,Yucatán,Violación,5
2018-10-01,Yucatán,Violación,5
2018-11-01,Yucatán,Violación,3
2018-12-01,Yucatán,Violación,2
2018-01-01,Yucatán,Violencia familiar,168
2018-02-01,Yucatán,Violencia familiar,166
2018-03-01,Yucatán,Violencia familiar,185
2018-04-01,Yucatán,Violencia familiar,199
2018-05-01,Yucatán,Violencia familiar,196
2018-06-01,Yucatán,Violencia familiar,146
2018-07-01,Yucatán,Violencia familiar,33
2018-08-01,Yucatán,Violencia familiar,184
2018-09-01,Yucatán,Violencia familiar,191
2018-10-01,Yucatán,Violencia familiar,169
2018-11-01,Yucatán,Violencia familiar,169
2018-12-01,Yucatán,Violencia familiar,129
2018-01-01,Zacatecas,Extorsión,27
2018-02-01,Zacatecas,Extorsión,14
2018-03-01,Zacatecas,Extorsión,17
2018-04-01,Zacatecas,Extorsión,18
2018-05-01,Zacatecas,Extorsión,18
2018-06-01,Zacatecas,Extorsión,14
2018-07-01,Zacatecas,Extorsión,19
2018-08-01,Zacatecas,Extorsión,20
2018-09-01,Zacatecas,Extorsión,15
2018-10-01,Zacatecas,Extorsión,22
2018-11-01,Zacatecas,Extorsión,32
2018-12-01,Zacatecas,Extorsión,19
2018-01-01,Zacatecas,Feminicidio,4
2018-02-01,Zacatecas,Feminicidio,1
2018-03-01,Zacatecas,Feminicidio,4
2018-04-01,Zacatecas,Feminicidio,1
2018-05-01,Zacatecas,Feminicidio,1
2018-06-01,Zacatecas,Feminicidio,2
2018-07-01,Zacatecas,Feminicidio,5
2018-08-01,Zacatecas,Feminicidio,0
2018-09-01,Zacatecas,Feminicidio,0
2018-10-01,Zacatecas,Feminicidio,0
2018-11-01,Zacatecas,Feminicidio,2
2018-12-01,Zacatecas,Feminicidio,0
2018-01-01,Zacatecas,Homicidios,31
2018-02-01,Zacatecas,Homicidios,41
2018-03-01,Zacatecas,Homicidios,48
2018-04-01,Zacatecas,Homicidios,36
2018-05-01,Zacatecas,Homicidios,42
2018-06-01,Zacatecas,Homicidios,44
2018-07-01,Zacatecas,Homicidios,48
2018-08-01,Zacatecas,Homicidios,47
2018-09-01,Zacatecas,Homicidios,59
2018-10-01,Zacatecas,Homicidios,55
2018-11-01,Zacatecas,Homicidios,57
2018-12-01,Zacatecas,Homicidios,53
2018-01-01,Zacatecas,Lesiones,117
2018-02-01,Zacatecas,Lesiones,99
2018-03-01,Zacatecas,Lesiones,100
2018-04-01,Zacatecas,Lesiones,117
2018-05-01,Zacatecas,Lesiones,139
2018-06-01,Zacatecas,Lesiones,129
2018-07-01,Zacatecas,Lesiones,129
2018-08-01,Zacatecas,Lesiones,106
2018-09-01,Zacatecas,Lesiones,141
2018-10-01,Zacatecas,Lesiones,140
2018-11-01,Zacatecas,Lesiones,99
2018-12-01,Zacatecas,Lesiones,125
2018-01-01,Zacatecas,Narcomenudeo,33
2018-02-01,Zacatecas,Narcomenudeo,35
2018-03-01,Zacatecas,Narcomenudeo,38
2018-04-01,Zacatecas,Narcomenudeo,21
2018-05-01,Zacatecas,Narcomenudeo,37
2018-06-01,Zacatecas,Narcomenudeo,18
2018-07-01,Zacatecas,Narcomenudeo,29
2018-08-01,Zacatecas,Narcomenudeo,45
2018-09-01,Zacatecas,Narcomenudeo,28
2018-10-01,Zacatecas,Narcomenudeo,19
2018-11-01,Zacatecas,Narcomenudeo,31
2018-12-01,Zacatecas,Narcomenudeo,25
2018-01-01,Zacatecas,Robo a casa,63
2018-02-01,Zacatecas,Robo a casa,57
2018-03-01,Zacatecas,Robo a casa,70
2018-04-01,Zacatecas,Robo a casa,93
2018-05-01,Zacatecas,Robo a casa,77
2018-06-01,Zacatecas,Robo a casa,56
2018-07-01,Zacatecas,Robo a casa,50
2018-08-01,Zacatecas,Robo a casa,40
2018-09-01,Zacatecas,Robo a casa,50
2018-10-01,Zacatecas,Robo a casa,52
2018-11-01,Zacatecas,Robo a casa,47
2018-12-01,Zacatecas,Robo a casa,42
2018-01-01,Zacatecas,Robo a negocio,31
2018-02-01,Zacatecas,Robo a negocio,26
2018-03-01,Zacatecas,Robo a negocio,20
2018-04-01,Zacatecas,Robo a negocio,33
2018-05-01,Zacatecas,Robo a negocio,36
2018-06-01,Zacatecas,Robo a negocio,14
2018-07-01,Zacatecas,Robo a negocio,18
2018-08-01,Zacatecas,Robo a negocio,17
2018-09-01,Zacatecas,Robo a negocio,16
2018-10-01,Zacatecas,Robo a negocio,13
2018-11-01,Zacatecas,Robo a negocio,14
2018-12-01,Zacatecas,Robo a negocio,10
2018-01-01,Zacatecas,Robo a vehículo,158
2018-02-01,Zacatecas,Robo a vehículo,166
2018-03-01,Zacatecas,Robo a vehículo,166
2018-04-01,Zacatecas,Robo a vehículo,163
2018-05-01,Zacatecas,Robo a vehículo,175
2018-06-01,Zacatecas,Robo a vehículo,145
2018-07-01,Zacatecas,Robo a vehículo,163
2018-08-01,Zacatecas,Robo a vehículo,195
2018-09-01,Zacatecas,Robo a vehículo,119
2018-10-01,Zacatecas,Robo a vehículo,187
2018-11-01,Zacatecas,Robo a vehículo,169
2018-12-01,Zacatecas,Robo a vehículo,161
2018-01-01,Zacatecas,Secuestros,3
2018-02-01,Zacatecas,Secuestros,4
2018-03-01,Zacatecas,Secuestros,3
2018-04-01,Zacatecas,Secuestros,3
2018-05-01,Zacatecas,Secuestros,4
2018-06-01,Zacatecas,Secuestros,1
2018-07-01,Zacatecas,Secuestros,5
2018-08-01,Zacatecas,Secuestros,4
2018-09-01,Zacatecas,Secuestros,3
2018-10-01,Zacatecas,Secuestros,6
2018-11-01,Zacatecas,Secuestros,2
2018-12-01,Zacatecas,Secuestros,3
2018-01-01,Zacatecas,Violación,7
2018-02-01,Zacatecas,Violación,13
2018-03-01,Zacatecas,Violación,15
2018-04-01,Zacatecas,Violación,10
2018-05-01,Zacatecas,Violación,14
2018-06-01,Zacatecas,Violación,11
2018-07-01,Zacatecas,Violación,10
2018-08-01,Zacatecas,Violación,10
2018-09-01,Zacatecas,Violación,16
2018-10-01,Zacatecas,Violación,13
2018-11-01,Zacatecas,Violación,10
2018-12-01,Zacatecas,Violación,8
2018-01-01,Zacatecas,Violencia familiar,128
2018-02-01,Zacatecas,Violencia familiar,149
2018-03-01,Zacatecas,Violencia familiar,177
2018-04-01,Zacatecas,Violencia familiar,196
2018-05-01,Zacatecas,Violencia familiar,187
2018-06-01,Zacatecas,Violencia familiar,188
2018-07-01,Zacatecas,Violencia familiar,186
2018-08-01,Zacatecas,Violencia familiar,195
2018-09-01,Zacatecas,Violencia familiar,195
2018-10-01,Zacatecas,Violencia familiar,220
2018-11-01,Zacatecas,Violencia familiar,162
2018-12-01,Zacatecas,Violencia familiar,168
2019-01-01,Aguascalientes,Extorsión,12
2019-02-01,Aguascalientes,Extorsión,11
2019-03-01,Aguascalientes,Extorsión,10
2019-04-01,Aguascalientes,Extorsión,14
2019-05-01,Aguascalientes,Extorsión,8
2019-06-01,Aguascalientes,Extorsión,11
2019-07-01,Aguascalientes,Extorsión,12
2019-08-01,Aguascalientes,Extorsión,5
2019-09-01,Aguascalientes,Extorsión,6
2019-10-01,Aguascalientes,Extorsión,12
2019-11-01,Aguascalientes,Extorsión,9
2019-12-01,Aguascalientes,Extorsión,6
2019-01-01,Aguascalientes,Feminicidio,0
2019-02-01,Aguascalientes,Feminicidio,1
2019-03-01,Aguascalientes,Feminicidio,0
2019-04-01,Aguascalientes,Feminicidio,0
2019-05-01,Aguascalientes,Feminicidio,0
2019-06-01,Aguascalientes,Feminicidio,0
2019-07-01,Aguascalientes,Feminicidio,1
2019-08-01,Aguascalientes,Feminicidio,1
2019-09-01,Aguascalientes,Feminicidio,1
2019-10-01,Aguascalientes,Feminicidio,0
2019-11-01,Aguascalientes,Feminicidio,0
2019-12-01,Aguascalientes,Feminicidio,1
2019-01-01,Aguascalientes,Homicidios,9
2019-02-01,Aguascalientes,Homicidios,7
2019-03-01,Aguascalientes,Homicidios,9
2019-04-01,Aguascalientes,Homicidios,6
2019-05-01,Aguascalientes,Homicidios,10
2019-06-01,Aguascalientes,Homicidios,6
2019-07-01,Aguascalientes,Homicidios,5
2019-08-01,Aguascalientes,Homicidios,2
2019-09-01,Aguascalientes,Homicidios,11
2019-10-01,Aguascalientes,Homicidios,11
2019-11-01,Aguascalientes,Homicidios,7
2019-12-01,Aguascalientes,Homicidios,8
2019-01-01,Aguascalientes,Lesiones,214
2019-02-01,Aguascalientes,Lesiones,221
2019-03-01,Aguascalientes,Lesiones,292
2019-04-01,Aguascalientes,Lesiones,357
2019-05-01,Aguascalientes,Lesiones,369
2019-06-01,Aguascalientes,Lesiones,362
2019-07-01,Aguascalientes,Lesiones,316
2019-08-01,Aguascalientes,Lesiones,340
2019-09-01,Aguascalientes,Lesiones,359
2019-10-01,Aguascalientes,Lesiones,356
2019-11-01,Aguascalientes,Lesiones,298
2019-12-01,Aguascalientes,Lesiones,304
2019-01-01,Aguascalientes,Narcomenudeo,183
2019-02-01,Aguascalientes,Narcomenudeo,184
2019-03-01,Aguascalientes,Narcomenudeo,222
2019-04-01,Aguascalientes,Narcomenudeo,192
2019-05-01,Aguascalientes,Narcomenudeo,184
2019-06-01,Aguascalientes,Narcomenudeo,209
2019-07-01,Aguascalientes,Narcomenudeo,238
2019-08-01,Aguascalientes,Narcomenudeo,285
2019-09-01,Aguascalientes,Narcomenudeo,265
2019-10-01,Aguascalientes,Narcomenudeo,94
2019-11-01,Aguascalientes,Narcomenudeo,75
2019-12-01,Aguascalientes,Narcomenudeo,75
2019-01-01,Aguascalientes,Robo a casa,325
2019-02-01,Aguascalientes,Robo a casa,233
2019-03-01,Aguascalientes,Robo a casa,237
2019-04-01,Aguascalientes,Robo a casa,232
2019-05-01,Aguascalientes,Robo a casa,281
2019-06-01,Aguascalientes,Robo a casa,220
2019-07-01,Aguascalientes,Robo a casa,203
2019-08-01,Aguascalientes,Robo a casa,235
2019-09-01,Aguascalientes,Robo a casa,206
2019-10-01,Aguascalientes,Robo a casa,239
2019-11-01,Aguascalientes,Robo a casa,208
2019-12-01,Aguascalientes,Robo a casa,198
2019-01-01,Aguascalientes,Robo a negocio,198
2019-02-01,Aguascalientes,Robo a negocio,168
2019-03-01,Aguascalientes,Robo a negocio,179
2019-04-01,Aguascalientes,Robo a negocio,180
2019-05-01,Aguascalientes,Robo a negocio,178
2019-06-01,Aguascalientes,Robo a negocio,155
2019-07-01,Aguascalientes,Robo a negocio,194
2019-08-01,Aguascalientes,Robo a negocio,213
2019-09-01,Aguascalientes,Robo a negocio,193
2019-10-01,Aguascalientes,Robo a negocio,204
2019-11-01,Aguascalientes,Robo a negocio,182
2019-12-01,Aguascalientes,Robo a negocio,168
2019-01-01,Aguascalientes,Robo a vehículo,267
2019-02-01,Aguascalientes,Robo a vehículo,228
2019-03-01,Aguascalientes,Robo a vehículo,218
2019-04-01,Aguascalientes,Robo a vehículo,213
2019-05-01,Aguascalientes,Robo a vehículo,198
2019-06-01,Aguascalientes,Robo a vehículo,189
2019-07-01,Aguascalientes,Robo a vehículo,152
2019-08-01,Aguascalientes,Robo a vehículo,160
2019-09-01,Aguascalientes,Robo a vehículo,155
2019-10-01,Aguascalientes,Robo a vehículo,163
2019-11-01,Aguascalientes,Robo a vehículo,219
2019-12-01,Aguascalientes,Robo a vehículo,237
2019-01-01,Aguascalientes,Secuestros,1
2019-02-01,Aguascalientes,Secuestros,1
2019-03-01,Aguascalientes,Secuestros,1
2019-04-01,Aguascalientes,Secuestros,0
2019-05-01,Aguascalientes,Secuestros,2
2019-06-01,Aguascalientes,Secuestros,1
2019-07-01,Aguascalientes,Secuestros,2
2019-08-01,Aguascalientes,Secuestros,1
2019-09-01,Aguascalientes,Secuestros,1
2019-10-01,Aguascalientes,Secuestros,0
2019-11-01,Aguascalientes,Secuestros,1
2019-12-01,Aguascalientes,Secuestros,1
2019-01-01,Aguascalientes,Violación,16
2019-02-01,Aguascalientes,Violación,19
2019-03-01,Aguascalientes,Violación,23
2019-04-01,Aguascalientes,Violación,14
2019-05-01,Aguascalientes,Violación,18
2019-06-01,Aguascalientes,Violación,19
2019-07-01,Aguascalientes,Violación,19
2019-08-01,Aguascalientes,Violación,21
2019-09-01,Aguascalientes,Violación,19
2019-10-01,Aguascalientes,Violación,13
2019-11-01,Aguascalientes,Violación,19
2019-12-01,Aguascalientes,Violación,16
2019-01-01,Aguascalientes,Violencia familiar,127
2019-02-01,Aguascalientes,Violencia familiar,153
2019-03-01,Aguascalientes,Violencia familiar,209
2019-04-01,Aguascalientes,Violencia familiar,199
2019-05-01,Aguascalientes,Violencia familiar,189
2019-06-01,Aguascalientes,Violencia familiar,188
2019-07-01,Aguascalientes,Violencia familiar,195
2019-08-01,Aguascalientes,Violencia familiar,195
2019-09-01,Aguascalientes,Violencia familiar,173
2019-10-01,Aguascalientes,Violencia familiar,206
2019-11-01,Aguascalientes,Violencia familiar,170
2019-12-01,Aguascalientes,Violencia familiar,148
2019-01-01,Baja California,Extorsión,19
2019-02-01,Baja California,Extorsión,11
2019-03-01,Baja California,Extorsión,15
2019-04-01,Baja California,Extorsión,8
2019-05-01,Baja California,Extorsión,18
2019-06-01,Baja California,Extorsión,19
2019-07-01,Baja California,Extorsión,28
2019-08-01,Baja California,Extorsión,22
2019-09-01,Baja California,Extorsión,22
2019-10-01,Baja California,Extorsión,18
2019-11-01,Baja California,Extorsión,18
2019-12-01,Baja California,Extorsión,20
2019-01-01,Baja California,Feminicidio,1
2019-02-01,Baja California,Feminicidio,1
2019-03-01,Baja California,Feminicidio,2
2019-04-01,Baja California,Feminicidio,0
2019-05-01,Baja California,Feminicidio,5
2019-06-01,Baja California,Feminicidio,4
2019-07-01,Baja California,Feminicidio,3
2019-08-01,Baja California,Feminicidio,1
2019-09-01,Baja California,Feminicidio,1
2019-10-01,Baja California,Feminicidio,4
2019-11-01,Baja California,Feminicidio,0
2019-12-01,Baja California,Feminicidio,1
2019-01-01,Baja California,Homicidios,234
2019-02-01,Baja California,Homicidios,184
2019-03-01,Baja California,Homicidios,181
2019-04-01,Baja California,Homicidios,194
2019-05-01,Baja California,Homicidios,231
2019-06-01,Baja California,Homicidios,241
2019-07-01,Baja California,Homicidios,260
2019-08-01,Baja California,Homicidios,248
2019-09-01,Baja California,Homicidios,213
2019-10-01,Baja California,Homicidios,218
2019-11-01,Baja California,Homicidios,217
2019-12-01,Baja California,Homicidios,185
2019-01-01,Baja California,Lesiones,492
2019-02-01,Baja California,Lesiones,415
2019-03-01,Baja California,Lesiones,541
2019-04-01,Baja California,Lesiones,557
2019-05-01,Baja California,Lesiones,557
2019-06-01,Baja California,Lesiones,629
2019-07-01,Baja California,Lesiones,704
2019-08-01,Baja California,Lesiones,639
2019-09-01,Baja California,Lesiones,682
2019-10-01,Baja California,Lesiones,640
2019-11-01,Baja California,Lesiones,536
2019-12-01,Baja California,Lesiones,506
2019-01-01,Baja California,Narcomenudeo,847
2019-02-01,Baja California,Narcomenudeo,733
2019-03-01,Baja California,Narcomenudeo,801
2019-04-01,Baja California,Narcomenudeo,899
2019-05-01,Baja California,Narcomenudeo,919
2019-06-01,Baja California,Narcomenudeo,810
